,Smart Card,Recommended_Collaborative_Filtering
1213,200011649177,"CERAMIC WARE, FASHION CONC, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MELAMINE WARE, OTC FOOD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1214,200011649292,"ALLNCE & MISC INCOME, BATHROOM AIDS, COLOUR COSMETICS, DISINFECTANT AND MUL, EGG, KITCHEN, MEN'S INNERWEAR, OTHER RTD, SYRUPS & CONCENTRATE"
1215,200011649317,"ALLNCE & MISC INCOME, EGG, KITCHEN, MEN'S INNERWEAR, OTHER RTD, SHOE CARE, SPORT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1216,200011649353,"EGG, FURNISHING, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE, MEN'S BOTTOMWEAR, PICKLE/CHUTNEY, SHOE CARE, SYRUPS & CONCENTRATE"
1217,200011649706,"BATH, EGG, FROZEN NON VEG, KITCHEN, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTHER RTD, SHOE CARE, SYRUPS & CONCENTRATE"
1218,200011649821,"BATH, CERAMIC WARE, FROZEN NON VEG, GLUCOSE & ENERGY, MELAMINE WARE, MEN'S BOTTOMWEAR, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1219,200011650021,"CERAMIC WARE, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN NON VEG, FURNISHING, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTC FOOD, SHOE CARE"
1220,200011650058,"BATH, CERAMIC WARE, COLOUR COSMETICS, FROZEN NON VEG, GLUCOSE & ENERGY, KITCHEN, MILK FOOD, OTHER RTD, SERVE/TABLE WARE"
1221,200011650155,"ALLNCE & MISC INCOME, BATHROOM AIDS, KIDS BOYS BWEAR, KITCHEN, OTC FOOD, READY TO EAT, SPORT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1222,200011650252,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1223,200011650368,"FASHION CONC, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S INNERWEAR, OTHER RTD, SPORT, SYRUPS & CONCENTRATE"
1224,200011650508,"CERAMIC WARE, COLOUR COSMETICS, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, LAB, PACKD DRINKING WATER, SHOE CARE, TEA BAGS"
1225,200011650562,"BATH, FROZEN NON VEG, FROZEN VEG, GLASS WARE, KITCHEN, LAB, MEN'S INNERWEAR, MILK FOOD, PACKD DRINKING WATER"
1226,200011651385,"ALLNCE & MISC INCOME, GLASS WARE, INDIAN WEAR TOPS, KITCHEN TOOLS METAL, MEN'S INNERWEAR, PICKLE/CHUTNEY, SHOE CARE, SPORT, TEA BAGS"
1227,200011942454,"DESSERT, DISINFECTANT AND MUL, INDIAN WEAR TOPS, KIDS BOYS BWEAR, LAB, MILK FOOD, OTHER RTD, PICKLE/CHUTNEY, SHOE CARE"
1228,200011942719,"COLOUR COSMETICS, FURNISHING, KITCHEN, KITCHEN APPLIANCES, MEN'S BOTTOMWEAR, OTHER RTD, SPORT, STATIONERY, SYRUPS & CONCENTRATE"
1229,200011942782,"COLOUR COSMETICS, COOKWARE METAL, FROZEN, FROZEN NON VEG, FURNISHING, GLASS WARE, KITCHEN, MEN'S INNERWEAR, OTHER RTD"
1230,200011943648,"BABY NEEDS, BATH, ELECTRICAL EQUIPMENT, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S TOPWEAR, MILK FOOD, READY TO EAT"
1231,200011945248,"BED, FROZEN NON VEG, FURNISHING, GLASS WARE, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, OTC FOOD"
1232,200011946593,"BATHROOM AIDS, CERAMIC WARE, FOOT WEAR CONC, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1233,200011946663,"ALLNCE & MISC INCOME, BATHROOM AIDS, ELECTRICAL EQUIPMENT, FASHION CONC, KIDS BOYS BWEAR, KITCHEN TOOLS METAL, MELAMINE WARE, OTHER RTD, READY TO EAT"
1234,200011946751,"CERAMIC WARE, COOKWARE METAL, FROZEN NON VEG, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, LAB, MILK FOOD, READY TO EAT"
1235,200011947033,"EGG, FURNISHING, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MELAMINE WARE, READY TO EAT, TEA BAGS, TOOLS AND CAR CARE"
1236,200011947158,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, OTHER RTD, SERVE/TABLE WARE"
1237,200011947176,"BROWN SPIRITS, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, MILK FOOD, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SERVE/TABLE WARE"
1238,200011947237,"BROWN SPIRITS, CERAMIC WARE, FURNISHING, GIFT CARD & VOUCHERS, KIDS BOYS BWEAR, MEN'S TOPWEAR, MILK FOOD, READY TO EAT, SERVE/TABLE WARE"
1239,200011947255,"ALLNCE & MISC INCOME, BATH, FURNISHING, INDIAN WEAR TOPS, KITCHEN APPLIANCES, LAB, OTHER RTD, READY TO EAT, SHOE CARE"
1240,200011947264,"EGG, ELECTRICAL EQUIPMENT, FISH, FROZEN NON VEG, GLASS WARE, INDIAN WEAR TOPS, MEN'S INNERWEAR, OTC FOOD, PICKLE/CHUTNEY"
1241,200011949147,"CERAMIC WARE, FASHION CONC, GLUCOSE & ENERGY, MEAT, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1242,200011949323,"BATH, CERAMIC WARE, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN, MILK FOOD, SYRUPS & CONCENTRATE"
1243,200011949457,"CERAMIC WARE, COLOUR COSMETICS, FASHION CONC, FROZEN NON VEG, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, OTHER RTD, SERVE/TABLE WARE"
1244,200011949703,"BATH, COLOUR COSMETICS, FISH, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, SHOE CARE, STATIONERY"
1245,200011949785,"CERAMIC WARE, FASHION CONC, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE, MEN'S INNERWEAR, SYRUPS & CONCENTRATE"
1246,200011949846,"COLOUR COSMETICS, GIFT CARD & VOUCHERS, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MEN'S INNERWEAR, MEN'S TOPWEAR, OTHER RTD, PACKD DRINKING WATER, SERVE/TABLE WARE"
1247,200011949873,"BATH, CERAMIC WARE, ELECTRICAL EQUIPMENT, FASHION CONC, GLUCOSE & ENERGY, MELAMINE WARE, SPORT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1248,200011950000,"BATHROOM AIDS, DISINFECTANT AND MUL, ELECTRICAL EQUIPMENT, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, MEN'S INNERWEAR, OTHER RTD"
1249,200011950091,"CERAMIC WARE, FOOT WEAR CONC, FURNISHING, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, OTC FOOD, READY TO EAT, SHOE CARE, SYRUPS & CONCENTRATE"
1250,200011950329,"FROZEN NON VEG, FROZEN VEG, LAB, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SHOE CARE, TEA BAGS"
1251,200011950666,"FROZEN NON VEG, GLUCOSE & ENERGY, KITCHEN TOOLS METAL, MELAMINE WARE, MEN'S TOPWEAR, READY TO EAT, SERVE/TABLE WARE, SPORT, TOOLS AND CAR CARE"
1252,200011950709,"ALLNCE & MISC INCOME, COLOUR COSMETICS, DISINFECTANT AND MUL, FURNISHING, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTC, OTHER RTD, PICKLE/CHUTNEY"
1253,200011950772,"COOKWARE METAL, GIFT CARD & VOUCHERS, GLASS WARE, MEAT, MEN'S INNERWEAR, MEN'S TOPWEAR, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY"
1254,200011950879,"FROZEN VEG, GIFT CARD & VOUCHERS, GLASS WARE, KITCHEN, LAB, MEAT, MEN'S INNERWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1255,200011951045,"FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MILK FOOD, READY TO EAT, SERVE/TABLE WARE"
1256,200011951063,"DISINFECTANT AND MUL, KID'S BOYS TOP WEAR, KITCHEN TOOLS METAL, LAB, MEAT, MEN'S INNERWEAR, MEN'S TOPWEAR, PICKLE/CHUTNEY, READY TO FRY"
1257,200011951106,"BATHROOM AIDS, COOKWARE METAL, EGG, ELECTRICAL EQUIPMENT, FASHION CONC, FURNISHING, OTC FOOD, SHOE CARE, SYRUPS & CONCENTRATE"
1258,200011951179,"BED, CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, MILK FOOD"
1259,200011951258,"BATHROOM AIDS, CERAMIC WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTHER RTD, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1260,200011951267,"ALLNCE & MISC INCOME, CERAMIC WARE, FURNISHING, GIFT CARD & VOUCHERS, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, PACKD DRINKING WATER"
1261,200011951489,"BED, FASHION CONC, FROZEN NON VEG, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE, TEA BAGS"
1262,200011951504,"COLOUR COSMETICS, DISINFECTANT AND MUL, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTHER RTD, SPORT"
1263,200012062746,"BED, BROWN SPIRITS, FROZEN NON VEG, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, READY TO EAT"
1264,200012062782,"BATH, FASHION CONC, FURNISHING, MELAMINE WARE, OTC FOOD, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1265,200012062968,"BATHROOM AIDS, COOKWARE METAL, EGG, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN, GLASS WARE, MEAT, MEN'S INNERWEAR"
1266,200012084517,"ELECTRICAL EQUIPMENT, FASHION CONC, FURNISHING, KIDS BOYS BWEAR, MEN'S TOPWEAR, OTC FOOD, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1267,200012084641,"BATH, CERAMIC WARE, FROZEN NON VEG, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, PACKD DRINKING WATER, READY TO EAT, SYRUPS & CONCENTRATE"
1268,200012084696,"BATH, FASHION CONC, FROZEN NON VEG, FROZEN VEG, FURNISHING, INDIAN WEAR TOPS, MELAMINE WARE, PACKD DRINKING WATER, READY TO EAT"
1269,200012084757,"BROWN SPIRITS, EGG, FROZEN VEG, INDIAN WEAR TOPS, MELAMINE WARE, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT"
1270,200012084775,"BATH, COLOUR COSMETICS, FROZEN NON VEG, INDIAN WEAR TOPS, LAB, MEN'S BOTTOMWEAR, MILK FOOD, OTHER RTD, SHOE CARE"
1271,200012084809,"BED, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KITCHEN, KITCHEN APPLIANCES, LAB, SHOE CARE"
1272,200012084836,"COLOUR COSMETICS, DISINFECTANT AND MUL, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTHER RTD, TOOLS AND CAR CARE"
1273,200012084942,"FROZEN NON VEG, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN APPLIANCES, MELAMINE WARE, OTC FOOD, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1274,200012085622,"COOKWARE METAL, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN, FURNISHING, GLASS WARE, KIDS BOYS BWEAR, KITCHEN, MELAMINE WARE"
1275,200012085686,"BATH, FROZEN VEG, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S TOPWEAR, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT"
1276,200012085729,"COOKWARE METAL, EGG, FASHION CONC, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN TOOLS METAL, OTHER RTD, SHOE CARE"
1277,200012085844,"COLOUR COSMETICS, FASHION CONC, FROZEN NON VEG, FURNISHING, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KITCHEN, MEN'S INNERWEAR, SYRUPS & CONCENTRATE"
1278,200012086038,"AIR FRESHENER, BED, BROWN SPIRITS, COOKWARE METAL, DESSERT, MELAMINE WARE, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, PICKLE/CHUTNEY"
1279,200012086144,"BATHROOM AIDS, DISINFECTANT AND MUL, FROZEN, GIFT CARD & VOUCHERS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S TOPWEAR, OTHER RTD, SPORT"
1280,200012086302,"BED, FASHION CONC, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, MEN'S INNERWEAR, SPORT, SYRUPS & CONCENTRATE"
1281,200012086339,"COLOUR COSMETICS, FROZEN NON VEG, FURNISHING, KITCHEN, LAB, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTHER RTD, SHOE CARE"
1282,200012086764,"BATH, CERAMIC WARE, FURNISHING, LAB, MEN'S INNERWEAR, PACKD DRINKING WATER, READY TO EAT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1283,200012086889,"BROWN SPIRITS, EGG, FURNISHING, GLASS WARE, MELAMINE WARE, MEN'S INNERWEAR, PICKLE/CHUTNEY, READY TO FRY, SPORT"
1284,200012086959,"BED, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN APPLIANCES, LAB, OTHER RTD, READY TO EAT, TEA BAGS"
1285,200012086995,"EGG, FASHION CONC, FURNISHING, INDIAN WEAR TOPS, KITCHEN, MEN'S INNERWEAR, OTC FOOD, PACKD DRINKING WATER, SYRUPS & CONCENTRATE"
1286,200012097335,"FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, MEAT, MEN'S INNERWEAR, OTHER RTD, SERVE/TABLE WARE"
1287,200012097405,"EGG, ELECTRICAL EQUIPMENT, FROZEN, KITCHEN TOOLS METAL, MELAMINE WARE, PACKD DRINKING WATER, READY TO EAT, SHOE CARE, TOOLS AND CAR CARE"
1288,200012097478,"BATHROOM AIDS, ELECTRICAL EQUIPMENT, FASHION CONC, KITCHEN TOOLS METAL, MELAMINE WARE, MEN'S INNERWEAR, READY TO FRY, SPORT, SYRUPS & CONCENTRATE"
1289,200012114562,"BATHROOM AIDS, COLOUR COSMETICS, ELECTRICAL EQUIPMENT, FURNISHING, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S BOTTOMWEAR, OTHER RTD, SHOE CARE"
1290,200012119673,"BATH, BROWN SPIRITS, FROZEN NON VEG, FROZEN VEG, FURNISHING, LAB, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, READY TO EAT"
1291,200012120004,"CERAMIC WARE, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN"
1292,200012122118,"CERAMIC WARE, COLOUR COSMETICS, FISH, FURNISHING, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, MELAMINE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1293,200012122437,"ALLNCE & MISC INCOME, FASHION CONC, GIFT CARD & VOUCHERS, LAB, MEN'S INNERWEAR, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE"
1294,200012122701,"FROZEN NON VEG, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE, TOOLS AND CAR CARE"
1295,200012122792,"FASHION CONC, GIFT CARD & VOUCHERS, MEN'S BOTTOMWEAR, MILK FOOD, OTC FOOD, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE"
1296,200012122905,"FROZEN NON VEG, FROZEN VEG, LAB, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, OTHER RTD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE"
1297,200012123056,"BATHROOM AIDS, COOKWARE METAL, FASHION CONC, FROZEN VEG, MELAMINE WARE, MEN'S TOPWEAR, OTHER RTD, PICKLE/CHUTNEY, SYRUPS & CONCENTRATE"
1298,200012123171,"BATHROOM AIDS, FROZEN, FROZEN NON VEG, FURNISHING, MELAMINE WARE, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT, SERVE/TABLE WARE"
1299,200012123199,"CERAMIC WARE, FURNISHING, GIFT CARD & VOUCHERS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MEN'S BOTTOMWEAR, PICKLE/CHUTNEY, READY TO EAT, SERVE/TABLE WARE"
1300,200012123223,"CERAMIC WARE, DESSERT, FURNISHING, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SYRUPS & CONCENTRATE"
1301,200012123320,"COLOUR COSMETICS, EGG, FROZEN, FROZEN VEG, INDIAN WEAR TOPS, KITCHEN APPLIANCES, PACKD DRINKING WATER, READY TO EAT, SYRUPS & CONCENTRATE"
1302,200012123348,"CERAMIC WARE, FROZEN NON VEG, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, SHOE CARE, TEA BAGS"
1303,200012123481,"BED, CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MELAMINE WARE, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1304,200012124985,"COOKWARE METAL, EGG, FASHION CONC, FROZEN VEG, KID'S BOYS TOP WEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, READY TO EAT"
1305,200012125513,"BATH, COLOUR COSMETICS, GLASS WARE, GLUCOSE & ENERGY, KITCHEN, MELAMINE WARE, MEN'S INNERWEAR, OTHER RTD, SPORT"
1306,200012125577,"BATHROOM AIDS, BROWN SPIRITS, COOKWARE METAL, FROZEN, FURNISHING, GIFT CARD & VOUCHERS, KITCHEN APPLIANCES, MEN'S TOPWEAR, PACKD DRINKING WATER"
1307,200012125647,"BATHROOM AIDS, COOKWARE METAL, FASHION CONC, INDIAN WEAR TOPS, KITCHEN APPLIANCES, MELAMINE WARE, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1308,200012125683,"ALLNCE & MISC INCOME, BED, DISINFECTANT AND MUL, KID'S BOYS TOP WEAR, KITCHEN APPLIANCES, KITCHEN TOOLS METAL, LAB, MEN'S TOPWEAR, OTHER RTD"
1309,200012125850,"BATH, FASHION CONC, FROZEN NON VEG, GLASS WARE, GLUCOSE & ENERGY, KITCHEN, SHOE CARE, SPORT, TOOLS AND CAR CARE"
1310,200012125887,"BROWN SPIRITS, CERAMIC WARE, COOKWARE METAL, FASHION CONC, GIFT CARD & VOUCHERS, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER"
1311,200012125948,"BATH, FASHION CONC, FROZEN, FROZEN NON VEG, FROZEN VEG, GLASS WARE, INDIAN WEAR TOPS, OTC FOOD, SHOE CARE"
1312,200012125993,"BATHROOM AIDS, CERAMIC WARE, COLOUR COSMETICS, FURNISHING, INDIAN WEAR TOPS, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, MEN'S TOPWEAR"
1313,200012126576,"COOKWARE METAL, FROZEN, FURNISHING, KID'S BOYS TOP WEAR, LAB, MEN'S TOPWEAR, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT"
1314,200012126619,"BATHROOM AIDS, CERAMIC WARE, FASHION CONC, INDIAN WEAR TOPS, MEAT, MEN'S INNERWEAR, MILK FOOD, OTHER RTD, SYRUPS & CONCENTRATE"
1315,200012126789,"BED, BROWN SPIRITS, GLUCOSE & ENERGY, KITCHEN APPLIANCES, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MEN'S TOPWEAR, PACKD DRINKING WATER, SYRUPS & CONCENTRATE"
1316,200012126831,"DESSERT, EGG, FROZEN NON VEG, FROZEN VEG, KIDS BOYS BWEAR, KITCHEN, KITCHEN TOOLS METAL, READY TO EAT, SHOE CARE"
1317,200012126992,"BED, COOKWARE METAL, FASHION CONC, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, MELAMINE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1318,200012128097,"EGG, FROZEN NON VEG, GIFT CARD & VOUCHERS, KITCHEN, LAB, MEN'S INNERWEAR, PICKLE/CHUTNEY, READY TO EAT, SHOE CARE"
1319,200012128307,"FASHION CONC, FOOT WEAR CONC, FROZEN NON VEG, FURNISHING, KIDS BOYS BWEAR, KITCHEN, READY TO EAT, SERVE/TABLE WARE, TEA BAGS"
1320,200012128343,"ELECTRICAL EQUIPMENT, FROZEN, FROZEN NON VEG, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1321,200012128440,"BATHROOM AIDS, DRY FRUIT, EGG, ELECTRICAL EQUIPMENT, FASHION CONC, MELAMINE WARE, MEN'S TOPWEAR, PACKD DRINKING WATER, SERVE/TABLE WARE"
1322,200012128501,"ALLNCE & MISC INCOME, BED, COLOUR COSMETICS, DISINFECTANT AND MUL, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MEN'S TOPWEAR, PICKLE/CHUTNEY, SPORT"
1323,200012129652,"BED, FROZEN NON VEG, GLUCOSE & ENERGY, INDIAN WEAR TOPS, KIDS BOYS BWEAR, KITCHEN, KITCHEN APPLIANCES, MELAMINE WARE, SERVE/TABLE WARE"
1324,200012129740,"BATH, CERAMIC WARE, FISH, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KITCHEN, MELAMINE WARE, MEN'S INNERWEAR, SYRUPS & CONCENTRATE"
1325,200012129777,"BATHROOM AIDS, EGG, ELECTRICAL EQUIPMENT, FASHION CONC, FROZEN VEG, GLASS WARE, KIDS BOYS BWEAR, MELAMINE WARE, MEN'S TOPWEAR"
1326,200012129786,"FASHION CONC, FROZEN NON VEG, GIFT CARD & VOUCHERS, GLUCOSE & ENERGY, KIDS BOYS BWEAR, KITCHEN, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE"
1327,200012129801,"FASHION CONC, GLASS WARE, GLUCOSE & ENERGY, KIDS BOYS BWEAR, MELAMINE WARE, OTC FOOD, SERVE/TABLE WARE, TEA BAGS, TOOLS AND CAR CARE"
1328,200012129829,"FASHION CONC, FURNISHING, INDIAN WEAR TOPS, MELAMINE WARE, OTC FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1329,200012129908,"FROZEN, FURNISHING, GLASS WARE, GLUCOSE & ENERGY, MELAMINE WARE, MEN'S BOTTOMWEAR, PICKLE/CHUTNEY, SERVE/TABLE WARE, TOOLS AND CAR CARE"
1330,200012129935,"BATHROOM AIDS, EGG, ELECTRICAL EQUIPMENT, MELAMINE WARE, MEN'S INNERWEAR, OTHER RTD, SPORT, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1331,200012129962,"ALLNCE & MISC INCOME, COLOUR COSMETICS, DISINFECTANT AND MUL, FURNISHING, KITCHEN, LAB, MEN'S BOTTOMWEAR, OTHER RTD, SHOE CARE"
1332,200012132531,"ALLNCE & MISC INCOME, BATH, COLOUR COSMETICS, FURNISHING, MEN'S BOTTOMWEAR, PACKD DRINKING WATER, PICKLE/CHUTNEY, READY TO EAT, SHOE CARE"
1333,200012132559,"BROWN SPIRITS, FASHION CONC, FURNISHING, MELAMINE WARE, OTC FOOD, PACKD DRINKING WATER, SERVE/TABLE WARE, SYRUPS & CONCENTRATE, TOOLS AND CAR CARE"
1334,200012132595,"BATHROOM AIDS, EGG, FURNISHING, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, OTC FOOD, OTHER RTD, PACKD DRINKING WATER, SYRUPS & CONCENTRATE"
1335,200012132850,"BATH, BROWN SPIRITS, FURNISHING, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, MILK FOOD, OTHER RTD, SERVE/TABLE WARE, SHOE CARE"
1336,200012132911,"BATH, COLOUR COSMETICS, FASHION CONC, FURNISHING, MEN'S BOTTOMWEAR, MEN'S INNERWEAR, PACKD DRINKING WATER, SHOE CARE, SYRUPS & CONCENTRATE"
1337,200012133549,"COLOUR COSMETICS, DISINFECTANT AND MUL, ELECTRICAL EQUIPMENT, FASHION CONC, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, OTHER RTD, SPORT"
1338,200012133594,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLUCOSE & ENERGY, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, LAB, SERVE/TABLE WARE, SHOE CARE"
1339,200012133655,"CERAMIC WARE, FASHION CONC, FROZEN NON VEG, GLASS WARE, KID'S BOYS TOP WEAR, KIDS BOYS BWEAR, KITCHEN, MILK FOOD, SERVE/TABLE WARE"
1340,200012133691,"BATHROOM AIDS, BED, CERAMIC WARE, FOOT WEAR CONC, FROZEN NON VEG, KITCHEN, READY TO EAT, SERVE/TABLE WARE, SYRUPS & CONCENTRATE"
1341,200012133743,"BROWN SPIRITS, FROZEN NON VEG, FROZEN VEG, GIFT CARD & VOUCHERS, GLASS WARE, KIDS BOYS BWEAR, LAB, MILK FOOD, PICKLE/CHUTNEY"
1342,200012133789,"COOKWARE METAL, FROZEN NON VEG, FROZEN VEG, KID'S BOYS TOP WEAR, MEN'S BOTTOMWEAR, MEN'S TOPWEAR, MILK FOOD, PACKD DRINKING WATER, PICKLE/CHUTNEY"
